nose: x=-0.0013795304, y=-0.4822077751, z=-0.1241339371
left_eye: x=-0.0013795304, y=-0.4822077751, z=-0.1241339371
right_eye: x=-0.0013795304, y=-0.4822077751, z=-0.1241339371
left_ear: x=-0.0013795304, y=-0.4822077751, z=-0.1241339371
right_ear: x=-0.0013795304, y=-0.4822077751, z=-0.1241339371
left_shoulder: x=0.1021664962, y=-0.3449222147, z=-0.0591613948
right_shoulder: x=-0.1208084598, y=-0.3472107351, z=-0.0609552637
left_elbow: x=0.1438373774, y=-0.1567499340, z=0.0317518786
right_elbow: x=-0.1655969322, y=-0.1574073732, z=0.0213887841
left_wrist: x=0.1415262669, y=-0.0026258677, z=0.0644743666
right_wrist: x=-0.1637176424, y=0.0039415434, z=0.0252419617
left_hip: x=0.0794122145, y=0.0009283870, z=-0.0236882418
right_hip: x=-0.0788703486, y=-0.0038242191, z=0.0237081200
left_knee: x=0.0500093028, y=0.2820729017, z=0.0174876768
right_knee: x=-0.0773166418, y=0.2650599480, z=0.0682121515
left_ankle: x=0.0241863485, y=0.5145157576, z=0.1240440086
right_ankle: x=-0.0596472025, y=0.4863291979, z=0.1826912761
