nose: x=-0.0059729544, y=-0.4809971452, z=-0.1254563183
left_eye: x=-0.0059729544, y=-0.4809971452, z=-0.1254563183
right_eye: x=-0.0059729544, y=-0.4809971452, z=-0.1254563183
left_ear: x=-0.0059729544, y=-0.4809971452, z=-0.1254563183
right_ear: x=-0.0059729544, y=-0.4809971452, z=-0.1254563183
left_shoulder: x=0.0975177139, y=-0.3439324498, z=-0.0573347360
right_shoulder: x=-0.1240651831, y=-0.3441793025, z=-0.0645236969
left_elbow: x=0.1413114965, y=-0.1568185985, z=0.0303749368
right_elbow: x=-0.1680162251, y=-0.1544861346, z=0.0159245320
left_wrist: x=0.1397920549, y=-0.0026149899, z=0.0584262535
right_wrist: x=-0.1629170477, y=0.0066694170, z=0.0159957260
left_hip: x=0.0787604675, y=0.0003538206, z=-0.0203919820
right_hip: x=-0.0787958056, y=-0.0030950755, z=0.0203118511
left_knee: x=0.0546622500, y=0.2808010280, z=0.0089447927
right_knee: x=-0.0723810196, y=0.2677937150, z=0.0558766015
left_ankle: x=0.0305589419, y=0.5140826106, z=0.1138737351
right_ankle: x=-0.0545626059, y=0.4881017804, z=0.1718272865
