nose: x=-0.0016671652, y=-0.4686890841, z=-0.1378896981
left_eye: x=-0.0016671652, y=-0.4686890841, z=-0.1378896981
right_eye: x=-0.0016671652, y=-0.4686890841, z=-0.1378896981
left_ear: x=-0.0016671652, y=-0.4686890841, z=-0.1378896981
right_ear: x=-0.0016671652, y=-0.4686890841, z=-0.1378896981
left_shoulder: x=0.0952584594, y=-0.3356968760, z=-0.0587995350
right_shoulder: x=-0.1210843176, y=-0.3354615569, z=-0.0850934312
left_elbow: x=0.1399211586, y=-0.1510037035, z=0.0271580853
right_elbow: x=-0.1689295024, y=-0.1481713206, z=-0.0074387332
left_wrist: x=0.1388155073, y=0.0047405735, z=0.0377137251
right_wrist: x=-0.1555198729, y=0.0126665160, z=-0.0168869011
left_hip: x=0.0767180175, y=-0.0032066777, z=-0.0077752569
right_hip: x=-0.0766148716, y=0.0012795478, z=0.0064535020
left_knee: x=0.0614133738, y=0.2519412339, z=-0.0160747655
right_knee: x=-0.0617011189, y=0.2731392980, z=0.0168524925
left_ankle: x=0.0359202437, y=0.4260553122, z=0.1585514843
right_ankle: x=-0.0445718542, y=0.4792879820, z=0.1456993073
