nose: x=-0.0051519810, y=-0.4817231297, z=-0.1252272874
left_eye: x=-0.0051519810, y=-0.4817231297, z=-0.1252272874
right_eye: x=-0.0051519810, y=-0.4817231297, z=-0.1252272874
left_ear: x=-0.0051519810, y=-0.4817231297, z=-0.1252272874
right_ear: x=-0.0051519810, y=-0.4817231297, z=-0.1252272874
left_shoulder: x=0.0986119211, y=-0.3445593119, z=-0.0582109950
right_shoulder: x=-0.1233962700, y=-0.3451553583, z=-0.0633539408
left_elbow: x=0.1418897361, y=-0.1571607888, z=0.0303387456
right_elbow: x=-0.1672457159, y=-0.1553636640, z=0.0176589303
left_wrist: x=0.1401178241, y=-0.0029914156, z=0.0600649752
right_wrist: x=-0.1632432938, y=0.0057003945, z=0.0190892052
left_hip: x=0.0788809359, y=0.0005652383, z=-0.0215375125
right_hip: x=-0.0787876695, y=-0.0034172386, z=0.0214894563
left_knee: x=0.0527747050, y=0.2812240720, z=0.0113179721
right_knee: x=-0.0741039068, y=0.2668275237, z=0.0594814904
left_ankle: x=0.0280332789, y=0.5141226053, z=0.1176497117
right_ankle: x=-0.0564521663, y=0.4874904454, z=0.1752398908
