nose: x=-0.0001123566, y=-0.3917512298, z=-0.1154668704
left_eye: x=-0.0001123566, y=-0.3917512298, z=-0.1154668704
right_eye: x=-0.0001123566, y=-0.3917512298, z=-0.1154668704
left_ear: x=-0.0001123566, y=-0.3917512298, z=-0.1154668704
right_ear: x=-0.0001123566, y=-0.3917512298, z=-0.1154668704
left_shoulder: x=0.0926704258, y=-0.2860554755, z=-0.0689866841
right_shoulder: x=-0.1065972298, y=-0.2896058559, z=-0.0768857896
left_elbow: x=0.1299796104, y=-0.1192761809, z=-0.0025987541
right_elbow: x=-0.1517298520, y=-0.1187907979, z=-0.0194227863
left_wrist: x=0.1465911716, y=0.0249203146, z=0.0208116062
right_wrist: x=-0.1572956443, y=0.0343190953, z=-0.0088751959
left_hip: x=0.0677494481, y=0.0001849383, z=-0.0084974524
right_hip: x=-0.0688803196, y=-0.0020284504, z=0.0086239697
left_knee: x=0.0234241635, y=-0.0737450197, z=-0.1999368668
right_knee: x=-0.0749308392, y=-0.0967329293, z=-0.1765054464
left_ankle: x=-0.0184813067, y=0.1418695152, z=-0.0942321867
right_ankle: x=-0.0234610904, y=0.1085539535, z=-0.0439717360
