nose: x=-0.0010019415, y=-0.3895193040, z=-0.1240851060
left_eye: x=-0.0010019415, y=-0.3895193040, z=-0.1240851060
right_eye: x=-0.0010019415, y=-0.3895193040, z=-0.1240851060
left_ear: x=-0.0010019415, y=-0.3895193040, z=-0.1240851060
right_ear: x=-0.0010019415, y=-0.3895193040, z=-0.1240851060
left_shoulder: x=0.0922927484, y=-0.2847194672, z=-0.0728256702
right_shoulder: x=-0.1075040624, y=-0.2874000669, z=-0.0836893693
left_elbow: x=0.1301252246, y=-0.1189673766, z=-0.0063898531
right_elbow: x=-0.1524198502, y=-0.1169320196, z=-0.0266303606
left_wrist: x=0.1473239958, y=0.0255753398, z=0.0173566081
right_wrist: x=-0.1577710807, y=0.0367285907, z=-0.0153501676
left_hip: x=0.0677791089, y=-0.0004130155, z=-0.0071290368
right_hip: x=-0.0689298809, y=-0.0020940527, z=0.0075180000
left_knee: x=0.0258148238, y=-0.0620278642, z=-0.2006071657
right_knee: x=-0.0748442784, y=-0.0853638053, z=-0.1791428626
left_ankle: x=-0.0174160060, y=0.1414168477, z=-0.0890415460
right_ankle: x=-0.0241544303, y=0.1077938974, z=-0.0407442339
