nose: x=-0.0000177571, y=-0.4631231427, z=-0.1426683962
left_eye: x=-0.0000177571, y=-0.4631231427, z=-0.1426683962
right_eye: x=-0.0000177571, y=-0.4631231427, z=-0.1426683962
left_ear: x=-0.0000177571, y=-0.4631231427, z=-0.1426683962
right_ear: x=-0.0000177571, y=-0.4631231427, z=-0.1426683962
left_shoulder: x=0.0964703411, y=-0.3326961994, z=-0.0619926266
right_shoulder: x=-0.1188555956, y=-0.3318848014, z=-0.0901201069
left_elbow: x=0.1398431212, y=-0.1483530402, z=0.0227586124
right_elbow: x=-0.1664422750, y=-0.1457662582, z=-0.0138068441
left_wrist: x=0.1385459602, y=0.0083559901, z=0.0311229583
right_wrist: x=-0.1532021761, y=0.0158127472, z=-0.0245410539
left_hip: x=0.0757736489, y=-0.0032368451, z=-0.0054488168
right_hip: x=-0.0755004287, y=0.0008282587, z=0.0038241139
left_knee: x=0.0587324053, y=0.2448508292, z=-0.0263002887
right_knee: x=-0.0612700805, y=0.2692335844, z=0.0024816049
left_ankle: x=0.0294151399, y=0.4194090962, z=0.1479999870
right_ankle: x=-0.0451796986, y=0.4679833651, z=0.1376601458
