nose: x=-0.0008135801, y=-0.3902183473, z=-0.1217081994
left_eye: x=-0.0008135801, y=-0.3902183473, z=-0.1217081994
right_eye: x=-0.0008135801, y=-0.3902183473, z=-0.1217081994
left_ear: x=-0.0008135801, y=-0.3902183473, z=-0.1217081994
right_ear: x=-0.0008135801, y=-0.3902183473, z=-0.1217081994
left_shoulder: x=0.0923383087, y=-0.2851436436, z=-0.0717867240
right_shoulder: x=-0.1072660983, y=-0.2880361676, z=-0.0818612054
left_elbow: x=0.1300474554, y=-0.1191916317, z=-0.0052694501
right_elbow: x=-0.1522419006, y=-0.1175371632, z=-0.0245881900
left_wrist: x=0.1471185386, y=0.0252669752, z=0.0182871800
right_wrist: x=-0.1576202065, y=0.0359252989, z=-0.0135162175
left_hip: x=0.0677860156, y=-0.0002499595, z=-0.0075241020
right_hip: x=-0.0689130500, y=-0.0020719692, z=0.0078103309
left_knee: x=0.0249440055, y=-0.0662903562, z=-0.2003771961
right_knee: x=-0.0749397054, y=-0.0895871520, z=-0.1781316102
left_ankle: x=-0.0177740250, y=0.1411283612, z=-0.0907154307
right_ankle: x=-0.0238359571, y=0.1076947153, z=-0.0418546125
