nose: x=-0.0028655333, y=-0.4819035530, z=-0.1245693341
left_eye: x=-0.0028655333, y=-0.4819035530, z=-0.1245693341
right_eye: x=-0.0028655333, y=-0.4819035530, z=-0.1245693341
left_ear: x=-0.0028655333, y=-0.4819035530, z=-0.1245693341
right_ear: x=-0.0028655333, y=-0.4819035530, z=-0.1245693341
left_shoulder: x=0.1007559001, y=-0.3447152972, z=-0.0589457490
right_shoulder: x=-0.1218245178, y=-0.3463141620, z=-0.0618141592
left_elbow: x=0.1431586444, y=-0.1568260491, z=0.0310296360
right_elbow: x=-0.1661308110, y=-0.1564718038, z=0.0199052580
left_wrist: x=0.1411068887, y=-0.0026440546, z=0.0628315881
right_wrist: x=-0.1635504514, y=0.0048177391, z=0.0230296087
left_hip: x=0.0792172775, y=0.0008080378, z=-0.0230078790
right_hip: x=-0.0788329244, y=-0.0036512241, z=0.0229572058
left_knee: x=0.0506990887, y=0.2817634642, z=0.0146120535
right_knee: x=-0.0764795840, y=0.2657843828, z=0.0646876246
left_ankle: x=0.0250895899, y=0.5142922997, z=0.1216359362
right_ankle: x=-0.0589223877, y=0.4866708815, z=0.1801340282
