nose: x=-0.0034399023, y=-0.4819150269, z=-0.1247923002
left_eye: x=-0.0034399023, y=-0.4819150269, z=-0.1247923002
right_eye: x=-0.0034399023, y=-0.4819150269, z=-0.1247923002
left_ear: x=-0.0034399023, y=-0.4819150269, z=-0.1247923002
right_ear: x=-0.0034399023, y=-0.4819150269, z=-0.1247923002
left_shoulder: x=0.1002512872, y=-0.3447310030, z=-0.0589499883
right_shoulder: x=-0.1222013384, y=-0.3460875750, z=-0.0622088313
left_elbow: x=0.1428498030, y=-0.1569809467, z=0.0307275783
right_elbow: x=-0.1663372815, y=-0.1562591642, z=0.0194064882
left_wrist: x=0.1408891678, y=-0.0027799830, z=0.0621718094
right_wrist: x=-0.1635008454, y=0.0049854368, z=0.0222025681
left_hip: x=0.0791311860, y=0.0007386059, z=-0.0227358416
right_hip: x=-0.0788069367, y=-0.0036262050, z=0.0226751715
left_knee: x=0.0510533303, y=0.2816171050, z=0.0138118239
right_knee: x=-0.0760110170, y=0.2659793794, z=0.0635668784
left_ankle: x=0.0256450623, y=0.5141959190, z=0.1208254024
right_ankle: x=-0.0584616438, y=0.4868109822, z=0.1790933758
