nose: x=-0.0004422176, y=-0.4648055434, z=-0.1412772536
left_eye: x=-0.0004422176, y=-0.4648055434, z=-0.1412772536
right_eye: x=-0.0004422176, y=-0.4648055434, z=-0.1412772536
left_ear: x=-0.0004422176, y=-0.4648055434, z=-0.1412772536
right_ear: x=-0.0004422176, y=-0.4648055434, z=-0.1412772536
left_shoulder: x=0.0961524695, y=-0.3336178660, z=-0.0610174648
right_shoulder: x=-0.1194482818, y=-0.3330182433, z=-0.0887346268
left_elbow: x=0.1398482621, y=-0.1491099894, z=0.0240883846
right_elbow: x=-0.1671647429, y=-0.1465421319, z=-0.0120652486
left_wrist: x=0.1385311186, y=0.0074440688, z=0.0327656716
right_wrist: x=-0.1538023353, y=0.0148100480, z=-0.0226231068
left_hip: x=0.0760066882, y=-0.0032369569, z=-0.0060455608
right_hip: x=-0.0758270398, y=0.0009640232, z=0.0044766413
left_knee: x=0.0594890118, y=0.2469051629, z=-0.0227418896
right_knee: x=-0.0613046065, y=0.2705137134, z=0.0065406892
left_ankle: x=0.0307218917, y=0.4219608903, z=0.1514400244
right_ankle: x=-0.0450308770, y=0.4715882838, z=0.1397939026
