nose: x=-0.0011405563, y=-0.3885849118, z=-0.1267296970
left_eye: x=-0.0011405563, y=-0.3885849118, z=-0.1267296970
right_eye: x=-0.0011405563, y=-0.3885849118, z=-0.1267296970
left_ear: x=-0.0011405563, y=-0.3885849118, z=-0.1267296970
right_ear: x=-0.0011405563, y=-0.3885849118, z=-0.1267296970
left_shoulder: x=0.0923260450, y=-0.2841109335, z=-0.0740144402
right_shoulder: x=-0.1077436209, y=-0.2865920067, z=-0.0856714249
left_elbow: x=0.1302518696, y=-0.1185107380, z=-0.0076862769
right_elbow: x=-0.1525442153, y=-0.1161031947, z=-0.0288233049
left_wrist: x=0.1475644857, y=0.0261537805, z=0.0163541082
right_wrist: x=-0.1578744352, y=0.0378432497, z=-0.0172961447
left_hip: x=0.0677659586, y=-0.0005418956, z=-0.0066877510
right_hip: x=-0.0689416528, y=-0.0021174476, z=0.0072322516
left_knee: x=0.0270223133, y=-0.0564652979, z=-0.2007408738
right_knee: x=-0.0746487305, y=-0.0798030347, z=-0.1802013516
left_ankle: x=-0.0170268696, y=0.1421784461, z=-0.0871244818
right_ankle: x=-0.0245846547, y=0.1082112044, z=-0.0393191651
