nose: x=-0.0065010134, y=-0.4793066382, z=-0.1266843230
left_eye: x=-0.0065010134, y=-0.4793066382, z=-0.1266843230
right_eye: x=-0.0065010134, y=-0.4793066382, z=-0.1266843230
left_ear: x=-0.0065010134, y=-0.4793066382, z=-0.1266843230
right_ear: x=-0.0065010134, y=-0.4793066382, z=-0.1266843230
left_shoulder: x=0.0960737616, y=-0.3425309360, z=-0.0563969985
right_shoulder: x=-0.1247322187, y=-0.3425701261, z=-0.0679053143
left_elbow: x=0.1406792849, y=-0.1559453160, z=0.0306309834
right_elbow: x=-0.1692448854, y=-0.1531746089, z=0.0119137401
left_wrist: x=0.1396556199, y=-0.0019002110, z=0.0552229844
right_wrist: x=-0.1620857418, y=0.0080942214, z=0.0092429314
left_hip: x=0.0786550492, y=-0.0003578886, z=-0.0180933103
right_hip: x=-0.0787685141, y=-0.0021663308, z=0.0178407189
left_knee: x=0.0580638796, y=0.2791522145, z=0.0031639845
right_knee: x=-0.0694660693, y=0.2699464560, z=0.0490078963
left_ankle: x=0.0363364033, y=0.5119420290, z=0.1066138744
right_ankle: x=-0.0512994528, y=0.4891136289, z=0.1656889319
