nose: x=-0.0012734910, y=-0.4675365090, z=-0.1388991773
left_eye: x=-0.0012734910, y=-0.4675365090, z=-0.1388991773
right_eye: x=-0.0012734910, y=-0.4675365090, z=-0.1388991773
left_ear: x=-0.0012734910, y=-0.4675365090, z=-0.1388991773
right_ear: x=-0.0012734910, y=-0.4675365090, z=-0.1388991773
left_shoulder: x=0.0955320150, y=-0.3351246119, z=-0.0594330393
right_shoulder: x=-0.1205739379, y=-0.3347990811, z=-0.0862402618
left_elbow: x=0.1398745030, y=-0.1504492164, z=0.0262728967
right_elbow: x=-0.1683992743, y=-0.1477374434, z=-0.0088687036
left_wrist: x=0.1386752129, y=0.0055888593, z=0.0361011066
right_wrist: x=-0.1549398303, y=0.0132370591, z=-0.0187064949
left_hip: x=0.0764831901, y=-0.0032184571, z=-0.0072005219
right_hip: x=-0.0763715357, y=0.0011873022, z=0.0057788109
left_knee: x=0.0608334541, y=0.2503699958, z=-0.0175220370
right_knee: x=-0.0615080558, y=0.2724362910, z=0.0138614774
left_ankle: x=0.0339595564, y=0.4249622226, z=0.1570770741
right_ankle: x=-0.0446876809, y=0.4770694375, z=0.1439057589
