nose: x=-0.0056004166, y=-0.4814197123, z=-0.1253280491
left_eye: x=-0.0056004166, y=-0.4814197123, z=-0.1253280491
right_eye: x=-0.0056004166, y=-0.4814197123, z=-0.1253280491
left_ear: x=-0.0056004166, y=-0.4814197123, z=-0.1253280491
right_ear: x=-0.0056004166, y=-0.4814197123, z=-0.1253280491
left_shoulder: x=0.0980529413, y=-0.3443015814, z=-0.0577974804
right_shoulder: x=-0.1237447038, y=-0.3446965814, z=-0.0638670325
left_elbow: x=0.1415828466, y=-0.1570514441, z=0.0303446837
right_elbow: x=-0.1676235944, y=-0.1549503356, z=0.0168681294
left_wrist: x=0.1399158388, y=-0.0028662756, z=0.0592808798
right_wrist: x=-0.1631000042, y=0.0061325356, z=0.0176792201
left_hip: x=0.0788090751, y=0.0004744977, z=-0.0210045148
right_hip: x=-0.0787815303, y=-0.0032826737, z=0.0209485870
left_knee: x=0.0536248982, y=0.2810500860, z=0.0103181675
right_knee: x=-0.0732858628, y=0.2672617733, z=0.0577849746
left_ankle: x=0.0291629583, y=0.5141247511, z=0.1160267144
right_ankle: x=-0.0555634499, y=0.4877775311, z=0.1736444682
