nose: x=-0.0009240122, y=-0.4823835194, z=-0.1240083575
left_eye: x=-0.0009240122, y=-0.4823835194, z=-0.1240083575
right_eye: x=-0.0009240122, y=-0.4823835194, z=-0.1240083575
left_ear: x=-0.0009240122, y=-0.4823835194, z=-0.1240083575
right_ear: x=-0.0009240122, y=-0.4823835194, z=-0.1240083575
left_shoulder: x=0.1026046202, y=-0.3450413942, z=-0.0592635646
right_shoulder: x=-0.1204925627, y=-0.3475538790, z=-0.0607491769
left_elbow: x=0.1440042853, y=-0.1568245292, z=0.0319474414
right_elbow: x=-0.1654268801, y=-0.1577614397, z=0.0218347143
left_wrist: x=0.1415843368, y=-0.0026994497, z=0.0648716837
right_wrist: x=-0.1637641191, y=0.0035757199, z=0.0258393735
left_hip: x=0.0794682279, y=0.0009369627, z=-0.0238543712
right_hip: x=-0.0788656175, y=-0.0039013699, z=0.0239152275
left_knee: x=0.0498989448, y=0.2820917666, z=0.0185058601
right_knee: x=-0.0774162859, y=0.2647763491, z=0.0694372505
left_ankle: x=0.0241289679, y=0.5145015121, z=0.1248156875
right_ankle: x=-0.0596890822, y=0.4861950874, z=0.1833883971
