nose: x=-0.0006692549, y=-0.3738896847, z=-0.1524902582
left_eye: x=-0.0006692549, y=-0.3738896847, z=-0.1524902582
right_eye: x=-0.0006692549, y=-0.3738896847, z=-0.1524902582
left_ear: x=-0.0006692549, y=-0.3738896847, z=-0.1524902582
right_ear: x=-0.0006692549, y=-0.3738896847, z=-0.1524902582
left_shoulder: x=0.0944823921, y=-0.2727763653, z=-0.0869811028
right_shoulder: x=-0.1083613336, y=-0.2730011940, z=-0.1037119031
left_elbow: x=0.1327140033, y=-0.1082146540, z=-0.0208897218
right_elbow: x=-0.1514213681, y=-0.1016157568, z=-0.0487949103
left_wrist: x=0.1502068937, y=0.0383529775, z=0.0080349399
right_wrist: x=-0.1575679481, y=0.0557722263, z=-0.0362114608
left_hip: x=0.0682244524, y=-0.0002194345, z=-0.0031891717
right_hip: x=-0.0699776188, y=-0.0015707016, z=0.0050882585
left_knee: x=0.0395784564, y=0.0241110120, z=-0.1979214549
right_knee: x=-0.0700776204, y=-0.0019257925, z=-0.1827462912
left_ankle: x=-0.0142876636, y=0.1673537940, z=-0.0710843652
right_ankle: x=-0.0338913947, y=0.1287788153, z=-0.0278264657
