nose: x=-0.0064529032, y=-0.4800047278, z=-0.1261040568
left_eye: x=-0.0064529032, y=-0.4800047278, z=-0.1261040568
right_eye: x=-0.0064529032, y=-0.4800047278, z=-0.1261040568
left_ear: x=-0.0064529032, y=-0.4800047278, z=-0.1261040568
right_ear: x=-0.0064529032, y=-0.4800047278, z=-0.1261040568
left_shoulder: x=0.0965339541, y=-0.3430726230, z=-0.0566060543
right_shoulder: x=-0.1245605499, y=-0.3431515694, z=-0.0664634854
left_elbow: x=0.1408684254, y=-0.1562453359, z=0.0305496976
right_elbow: x=-0.1688158214, y=-0.1536156237, z=0.0135182710
left_wrist: x=0.1396717876, y=-0.0021355227, z=0.0564596765
right_wrist: x=-0.1624299586, y=0.0076380000, z=0.0118708154
left_hip: x=0.0786908343, y=-0.0000243932, z=-0.0189636201
right_hip: x=-0.0787988901, y=-0.0025592670, z=0.0187952425
left_knee: x=0.0568840280, y=0.2799472809, z=0.0055783405
right_knee: x=-0.0704800338, y=0.2691359520, z=0.0515856929
left_ankle: x=0.0340709500, y=0.5133470297, z=0.1089001447
right_ankle: x=-0.0524277389, y=0.4887864590, z=0.1678946167
