nose: x=0.4101401269, y=-0.4953116179, z=0.0097465739
left_eye: x=0.4101401269, y=-0.4953116179, z=0.0097465739
right_eye: x=0.4101401269, y=-0.4953116179, z=0.0097465739
left_ear: x=0.4101401269, y=-0.4953116179, z=0.0097465739
right_ear: x=0.4101401269, y=-0.4953116179, z=0.0097465739
left_shoulder: x=0.2047746032, y=-0.4348210096, z=0.1716259867
right_shoulder: x=0.2334262282, y=-0.4664281011, z=-0.1341556609
left_elbow: x=0.2230437398, y=-0.1413650513, z=0.1654872000
right_elbow: x=0.2005122900, y=-0.1461760104, z=-0.1867867112
left_wrist: x=0.3506668806, y=0.0667162687, z=0.1824788749
right_wrist: x=0.4027438164, y=0.0986597687, z=-0.2202136815
left_hip: x=0.0109255873, y=-0.0097815692, z=0.1078654230
right_hip: x=-0.0045722323, y=0.0174534544, z=-0.1134381145
left_knee: x=0.3126888871, y=0.1206284538, z=0.2397594601
right_knee: x=0.3436712623, y=0.1720438302, z=-0.1231708080
left_ankle: x=-0.0184860211, y=0.1270594299, z=0.1692611873
right_ankle: x=0.0046422579, y=0.2188040167, z=-0.0605379231
