nose: x=0.4196445346, y=-0.4878451228, z=0.0115881963
left_eye: x=0.4196445346, y=-0.4878451228, z=0.0115881963
right_eye: x=0.4196445346, y=-0.4878451228, z=0.0115881963
left_ear: x=0.4196445346, y=-0.4878451228, z=0.0115881963
right_ear: x=0.4196445346, y=-0.4878451228, z=0.0115881963
left_shoulder: x=0.2174636126, y=-0.4284606278, z=0.1728582978
right_shoulder: x=0.2419713885, y=-0.4632869363, z=-0.1305080354
left_elbow: x=0.2332080603, y=-0.1331712753, z=0.1589372158
right_elbow: x=0.2111247778, y=-0.1416936517, z=-0.1805291176
left_wrist: x=0.3554248810, y=0.0825691447, z=0.1745592058
right_wrist: x=0.4056978226, y=0.1119131073, z=-0.2090371251
left_hip: x=0.0109119350, y=-0.0096118897, z=0.1078321934
right_hip: x=-0.0052444749, y=0.0169668719, z=-0.1138671860
left_knee: x=0.3164311349, y=0.1143564135, z=0.2371866703
right_knee: x=0.3540707827, y=0.1602346301, z=-0.1196257547
left_ankle: x=-0.0145534081, y=0.1282550246, z=0.1678857356
right_ankle: x=0.0257238746, y=0.2166142613, z=-0.0640092045
