nose: x=0.3669098020, y=-0.5292841196, z=0.0009750754
left_eye: x=0.3669098020, y=-0.5292841196, z=0.0009750754
right_eye: x=0.3669098020, y=-0.5292841196, z=0.0009750754
left_ear: x=0.3669098020, y=-0.5292841196, z=0.0009750754
right_ear: x=0.3669098020, y=-0.5292841196, z=0.0009750754
left_shoulder: x=0.1510023475, y=-0.4624054432, z=0.1576179266
right_shoulder: x=0.1957228184, y=-0.4745019674, z=-0.1509266198
left_elbow: x=0.1615747958, y=-0.1698627174, z=0.1695202291
right_elbow: x=0.1836549938, y=-0.1528638154, z=-0.1829240024
left_wrist: x=0.2525851130, y=0.0478147231, z=0.1782702357
right_wrist: x=0.3720550239, y=0.1024202853, z=-0.2045038640
left_hip: x=0.0100712311, y=-0.0142647922, z=0.1066866368
right_hip: x=-0.0014683588, y=0.0220238902, z=-0.1120715886
left_knee: x=0.2944360077, y=0.1239670515, z=0.2508085966
right_knee: x=0.3091347814, y=0.2020223141, z=-0.0980935022
left_ankle: x=-0.0064430526, y=0.1114819944, z=0.1653005779
right_ankle: x=-0.0116525516, y=0.2039686143, z=-0.0565772578
