nose: x=0.3654327095, y=-0.5285494328, z=0.0004522731
left_eye: x=0.3654327095, y=-0.5285494328, z=0.0004522731
right_eye: x=0.3654327095, y=-0.5285494328, z=0.0004522731
left_ear: x=0.3654327095, y=-0.5285494328, z=0.0004522731
right_ear: x=0.3654327095, y=-0.5285494328, z=0.0004522731
left_shoulder: x=0.1450776160, y=-0.4626643360, z=0.1612436622
right_shoulder: x=0.1912300587, y=-0.4793488383, z=-0.1477940977
left_elbow: x=0.1368072033, y=-0.1803040504, z=0.2071359158
right_elbow: x=0.1539884955, y=-0.1652017534, z=-0.2244266123
left_wrist: x=0.2757340074, y=-0.0161028951, z=0.2310851663
right_wrist: x=0.3999144137, y=0.0226648524, z=-0.2902372479
left_hip: x=0.0089858416, y=-0.0101216361, z=0.1088520586
right_hip: x=-0.0032705027, y=0.0174194202, z=-0.1123583987
left_knee: x=0.2849095762, y=0.1695205569, z=0.2469106019
right_knee: x=0.2736259103, y=0.2510586381, z=-0.1168609858
left_ankle: x=-0.0166483913, y=0.1404617727, z=0.1575547606
right_ankle: x=-0.0175076090, y=0.2333912551, z=-0.0613675565
