nose: x=0.4018297791, y=-0.5072907209, z=0.0067581488
left_eye: x=0.4018297791, y=-0.5072907209, z=0.0067581488
right_eye: x=0.4018297791, y=-0.5072907209, z=0.0067581488
left_ear: x=0.4018297791, y=-0.5072907209, z=0.0067581488
right_ear: x=0.4018297791, y=-0.5072907209, z=0.0067581488
left_shoulder: x=0.1895146966, y=-0.4467901587, z=0.1661015451
right_shoulder: x=0.2270487547, y=-0.4662060142, z=-0.1402671784
left_elbow: x=0.1983025819, y=-0.1529525220, z=0.1630584598
right_elbow: x=0.2156514972, y=-0.1439445317, z=-0.1727498770
left_wrist: x=0.2869126201, y=0.0726514459, z=0.1717036963
right_wrist: x=0.3944942355, y=0.1251745522, z=-0.1926226020
left_hip: x=0.0059750495, y=-0.0134692080, z=0.1077451929
right_hip: x=0.0001758412, y=0.0202530995, z=-0.1125863418
left_knee: x=0.3091870546, y=0.1140694320, z=0.2448343188
right_knee: x=0.3531150818, y=0.1652301252, z=-0.1104450077
left_ankle: x=0.0003488678, y=0.1189771816, z=0.1657866538
right_ankle: x=0.0409809910, y=0.2080747187, z=-0.0652847737
