nose: x=0.3895492852, y=-0.5101687312, z=0.0065208189
left_eye: x=0.3895492852, y=-0.5101687312, z=0.0065208189
right_eye: x=0.3895492852, y=-0.5101687312, z=0.0065208189
left_ear: x=0.3895492852, y=-0.5101687312, z=0.0065208189
right_ear: x=0.3895492852, y=-0.5101687312, z=0.0065208189
left_shoulder: x=0.1762684584, y=-0.4480175674, z=0.1687852889
right_shoulder: x=0.2140703648, y=-0.4725567698, z=-0.1405478269
left_elbow: x=0.1892424524, y=-0.1603894830, z=0.1877651215
right_elbow: x=0.1788809896, y=-0.1547456384, z=-0.2028823048
left_wrist: x=0.3246715069, y=0.0261578113, z=0.2107059658
right_wrist: x=0.4022182822, y=0.0664147586, z=-0.2548450828
left_hip: x=0.0105286138, y=-0.0097045898, z=0.1083336100
right_hip: x=-0.0038108912, y=0.0177470222, z=-0.1127200872
left_knee: x=0.3005037308, y=0.1395117044, z=0.2452957779
right_knee: x=0.3046662211, y=0.2132910937, z=-0.1220636740
left_ankle: x=-0.0241526514, y=0.1309956312, z=0.1674229354
right_ankle: x=-0.0165347047, y=0.2255045474, z=-0.0593379810
