nose: x=0.4010452032, y=-0.5024307966, z=0.0084591173
left_eye: x=0.4010452032, y=-0.5024307966, z=0.0084591173
right_eye: x=0.4010452032, y=-0.5024307966, z=0.0084591173
left_ear: x=0.4010452032, y=-0.5024307966, z=0.0084591173
right_ear: x=0.4010452032, y=-0.5024307966, z=0.0084591173
left_shoulder: x=0.1920986474, y=-0.4410961866, z=0.1706801057
right_shoulder: x=0.2251403481, y=-0.4693884254, z=-0.1370313466
left_elbow: x=0.2107189000, y=-0.1502588987, z=0.1754597425
right_elbow: x=0.1915654242, y=-0.1503297687, z=-0.1937830150
left_wrist: x=0.3430384994, y=0.0480414517, z=0.1947001517
right_wrist: x=0.4031395614, y=0.0842541456, z=-0.2352805883
left_hip: x=0.0104804849, y=-0.0097140260, z=0.1081120372
right_hip: x=-0.0039717630, y=0.0176693648, z=-0.1131242067
left_knee: x=0.3085479140, y=0.1284366250, z=0.2423169911
right_knee: x=0.3290885687, y=0.1886809766, z=-0.1261521876
left_ankle: x=-0.0213395879, y=0.1286962926, z=0.1689451337
right_ankle: x=-0.0085711759, y=0.2223467231, z=-0.0590474159
