nose: x=0.4207436442, y=-0.4898083508, z=0.0111580789
left_eye: x=0.4207436442, y=-0.4898083508, z=0.0111580789
right_eye: x=0.4207436442, y=-0.4898083508, z=0.0111580789
left_ear: x=0.4207436442, y=-0.4898083508, z=0.0111580789
right_ear: x=0.4207436442, y=-0.4898083508, z=0.0111580789
left_shoulder: x=0.2143666744, y=-0.4314972758, z=0.1707026362
right_shoulder: x=0.2425944954, y=-0.4588838518, z=-0.1328671873
left_elbow: x=0.2224204093, y=-0.1355993152, z=0.1566136777
right_elbow: x=0.2284823656, y=-0.1344687194, z=-0.1667716503
left_wrist: x=0.3171410859, y=0.0958433747, z=0.1658073366
right_wrist: x=0.4006660283, y=0.1443868726, z=-0.1872465312
left_hip: x=0.0082027856, y=-0.0117261223, z=0.1084941328
right_hip: x=-0.0022395675, y=0.0183353350, z=-0.1135952622
left_knee: x=0.3125492334, y=0.1115478724, z=0.2421576083
right_knee: x=0.3571679294, y=0.1581263989, z=-0.1101248413
left_ankle: x=0.0019268123, y=0.1257576942, z=0.1676452160
right_ankle: x=0.0550728627, y=0.2117229402, z=-0.0680790022
