nose: x=0.4306000769, y=-0.4770490229, z=0.0126690213
left_eye: x=0.4306000769, y=-0.4770490229, z=0.0126690213
right_eye: x=0.4306000769, y=-0.4770490229, z=0.0126690213
left_ear: x=0.4306000769, y=-0.4770490229, z=0.0126690213
right_ear: x=0.4306000769, y=-0.4770490229, z=0.0126690213
left_shoulder: x=0.2295247018, y=-0.4202402532, z=0.1737821996
right_shoulder: x=0.2517640889, y=-0.4573253393, z=-0.1282531619
left_elbow: x=0.2364957631, y=-0.1234825402, z=0.1527041346
right_elbow: x=0.2240313590, y=-0.1336291283, z=-0.1700823307
left_wrist: x=0.3436020017, y=0.1040855795, z=0.1661608666
right_wrist: x=0.4023573995, y=0.1382081807, z=-0.1901470274
left_hip: x=0.0118011478, y=-0.0094101876, z=0.1078877449
right_hip: x=-0.0050455704, y=0.0165857896, z=-0.1141570956
left_knee: x=0.3151701689, y=0.1096732616, z=0.2375312001
right_knee: x=0.3546710014, y=0.1540491283, z=-0.1193210781
left_ankle: x=-0.0100652929, y=0.1259693205, z=0.1703096032
right_ankle: x=0.0357939489, y=0.2115556300, z=-0.0664204061
