nose: x=0.4257860780, y=-0.4835199416, z=0.0120173451
left_eye: x=0.4257860780, y=-0.4835199416, z=0.0120173451
right_eye: x=0.4257860780, y=-0.4835199416, z=0.0120173451
left_ear: x=0.4257860780, y=-0.4835199416, z=0.0120173451
right_ear: x=0.4257860780, y=-0.4835199416, z=0.0120173451
left_shoulder: x=0.2211757153, y=-0.4260347486, z=0.1717711687
right_shoulder: x=0.2465446591, y=-0.4563308358, z=-0.1313430369
left_elbow: x=0.2283738405, y=-0.1298744977, z=0.1544210911
right_elbow: x=0.2297618836, y=-0.1312338561, z=-0.1657343805
left_wrist: x=0.3250798583, y=0.1031806245, z=0.1647718847
right_wrist: x=0.4005180001, y=0.1500060409, z=-0.1861487776
left_hip: x=0.0097554913, y=-0.0107142590, z=0.1085674614
right_hip: x=-0.0033179540, y=0.0176100209, z=-0.1140931249
left_knee: x=0.3115434945, y=0.1117419600, z=0.2417809963
right_knee: x=0.3537608981, y=0.1585549712, z=-0.1099170744
left_ankle: x=-0.0011843294, y=0.1278028935, z=0.1692605168
right_ankle: x=0.0495647416, y=0.2127345204, z=-0.0670810714
