nose: x=0.3819643259, y=-0.5198521614, z=0.0022860765
left_eye: x=0.3819643259, y=-0.5198521614, z=0.0022860765
right_eye: x=0.3819643259, y=-0.5198521614, z=0.0022860765
left_ear: x=0.3819643259, y=-0.5198521614, z=0.0022860765
right_ear: x=0.3819643259, y=-0.5198521614, z=0.0022860765
left_shoulder: x=0.1665820777, y=-0.4563108385, z=0.1608242393
right_shoulder: x=0.2088387460, y=-0.4710263014, z=-0.1475845277
left_elbow: x=0.1748373061, y=-0.1636392623, z=0.1662303805
right_elbow: x=0.1967353821, y=-0.1494574398, z=-0.1789173335
left_wrist: x=0.2626245916, y=0.0583975352, z=0.1748509705
right_wrist: x=0.3806062639, y=0.1124528721, z=-0.1988609433
left_hip: x=0.0088881291, y=-0.0141326934, z=0.1065700799
right_hip: x=-0.0007344484, y=0.0214894116, z=-0.1121836156
left_knee: x=0.2997225225, y=0.1196129173, z=0.2480860054
right_knee: x=0.3270860314, y=0.1851985753, z=-0.1070993170
left_ankle: x=-0.0061631892, y=0.1122983843, z=0.1663100123
right_ankle: x=0.0024238545, y=0.2033412457, z=-0.0587473549
